sep=,
Instrument Serial Num,Reading #,Date,Time,Method Name,User Factor Name,Test Label,Collimation Status,Latitude,Longitude, Units,P Compound,P Compound Level,P Compound Error,P Concentration,P Error1s,S Compound,S Compound Level,S Compound Error,S Concentration,S Error1s,K Compound,K Compound Level,K Compound Error,K Concentration,K Error1s,Ca Compound,Ca Compound Level,Ca Compound Error,Ca Concentration,Ca Error1s,Ti Compound,Ti Compound Level,Ti Compound Error,Ti Concentration,Ti Error1s,V Compound,V Compound Level,V Compound Error,V Concentration,V Error1s,Cr Compound,Cr Compound Level,Cr Compound Error,Cr Concentration,Cr Error1s,Mn Compound,Mn Compound Level,Mn Compound Error,Mn Concentration,Mn Error1s,Fe Compound,Fe Compound Level,Fe Compound Error,Fe Concentration,Fe Error1s,Co Compound,Co Compound Level,Co Compound Error,Co Concentration,Co Error1s,Ni Compound,Ni Compound Level,Ni Compound Error,Ni Concentration,Ni Error1s,Cu Compound,Cu Compound Level,Cu Compound Error,Cu Concentration,Cu Error1s,Zn Compound,Zn Compound Level,Zn Compound Error,Zn Concentration,Zn Error1s,As Compound,As Compound Level,As Compound Error,As Concentration,As Error1s,Se Compound,Se Compound Level,Se Compound Error,Se Concentration,Se Error1s,Rb Compound,Rb Compound Level,Rb Compound Error,Rb Concentration,Rb Error1s,Sr Compound,Sr Compound Level,Sr Compound Error,Sr Concentration,Sr Error1s,Y Compound,Y Compound Level,Y Compound Error,Y Concentration,Y Error1s,Zr Compound,Zr Compound Level,Zr Compound Error,Zr Concentration,Zr Error1s,Nb Compound,Nb Compound Level,Nb Compound Error,Nb Concentration,Nb Error1s,Mo Compound,Mo Compound Level,Mo Compound Error,Mo Concentration,Mo Error1s,Ag Compound,Ag Compound Level,Ag Compound Error,Ag Concentration,Ag Error1s,Cd Compound,Cd Compound Level,Cd Compound Error,Cd Concentration,Cd Error1s,Sn Compound,Sn Compound Level,Sn Compound Error,Sn Concentration,Sn Error1s,Sb Compound,Sb Compound Level,Sb Compound Error,Sb Concentration,Sb Error1s,Ba Compound,Ba Compound Level,Ba Compound Error,Ba Concentration,Ba Error1s,La Compound,La Compound Level,La Compound Error,La Concentration,La Error1s,Ce Compound,Ce Compound Level,Ce Compound Error,Ce Concentration,Ce Error1s,Pr Compound,Pr Compound Level,Pr Compound Error,Pr Concentration,Pr Error1s,Nd Compound,Nd Compound Level,Nd Compound Error,Nd Concentration,Nd Error1s,Ta Compound,Ta Compound Level,Ta Compound Error,Ta Concentration,Ta Error1s,W Compound,W Compound Level,W Compound Error,W Concentration,W Error1s,Hg Compound,Hg Compound Level,Hg Compound Error,Hg Concentration,Hg Error1s,Pb Compound,Pb Compound Level,Pb Compound Error,Pb Concentration,Pb Error1s,Bi Compound,Bi Compound Level,Bi Compound Error,Bi Concentration,Bi Error1s,Th Compound,Th Compound Level,Th Compound Error,Th Concentration,Th Error1s,U Compound,U Compound Level,U Compound Error,U Concentration,U Error1s,,Real Time 1,Real Time 2,Real Time 3,
803819,34,2019-08-27,11:09:12,Soil,,34,No,,,PPM,,,,2799,121,,,,885,24,,,,5096,21,,,,412,6,,,,7,1,,,,-2,0,,,,-15,0,,,,68,1,,,,16,2,,,,-15,1,,,,-12,1,,,,-4,0,,,,23,1,,,,-1,0,,,,-2,0,,,,7,0,,,,7,1,,,,0,1,,,,-0,1,,,,0,0,,,,1,1,,,,-3,1,,,,-1,2,,,,-23,3,,,,-4,3,,,,25,8,,,,2,17,,,,-6,34,,,,-15,42,,,,141,91,,,,-8,6,,,,-12,1,,,,-5,0,,,,-2,0,,,,-18,1,,,,-4,1,,,,-2,1,33.0,30,30,30,
803819,35,2019-08-27,11:11:31,Soil,,35,No,,,PPM,,,,3587,132,,,,743,22,,,,4059,19,,,,291,5,,,,1,1,,,,-3,0,,,,-16,0,,,,28,1,,,,17,2,,,,-14,1,,,,-12,1,,,,-2,1,,,,15,1,,,,-1,0,,,,-2,0,,,,10,0,,,,5,1,,,,-0,1,,,,-0,1,,,,-0,0,,,,0,1,,,,-1,1,,,,1,2,,,,-27,3,,,,-2,3,,,,11,8,,,,20,17,,,,0,34,,,,-112,43,,,,226,92,,,,-9,6,,,,-12,1,,,,-5,0,,,,-2,0,,,,-18,1,,,,-2,1,,,,-3,1,34.0,30,30,30,
803819,36,2019-08-27,11:14:12,Soil,,36,No,,,PPM,,,,2794,120,,,,856,23,,,,4041,18,,,,275,5,,,,5,1,,,,-2,0,,,,-15,0,,,,60,1,,,,19,2,,,,-14,1,,,,-13,1,,,,-3,0,,,,27,1,,,,-1,0,,,,-2,0,,,,10,0,,,,6,1,,,,-1,1,,,,-0,1,,,,-0,0,,,,-2,1,,,,0,1,,,,5,2,,,,-31,3,,,,-4,3,,,,26,8,,,,-6,17,,,,55,33,,,,-81,42,,,,116,91,,,,-13,5,,,,-13,1,,,,-5,0,,,,-2,0,,,,-17,1,,,,-4,1,,,,-0,1,35.0,30,30,30,
803819,37,2019-08-27,11:16:30,Soil,,37,No,,,PPM,,,,3183,125,,,,890,23,,,,4627,20,,,,242,5,,,,1,1,,,,-3,0,,,,-15,0,,,,36,1,,,,27,2,,,,-14,1,,,,-12,1,,,,-1,1,,,,21,1,,,,-1,0,,,,-2,0,,,,6,0,,,,4,1,,,,-1,1,,,,-1,1,,,,-1,0,,,,-2,1,,,,1,1,,,,-1,2,,,,-26,3,,,,-9,3,,,,6,8,,,,13,17,,,,5,33,,,,-90,42,,,,-27,91,,,,-7,6,,,,-12,1,,,,-5,0,,,,-2,0,,,,-17,1,,,,-1,1,,,,-1,1,36.0,30,30,30,
803819,38,2019-08-27,11:19:15,Soil,,38,No,,,PPM,,,,4197,139,,,,1053,25,,,,4324,19,,,,225,5,,,,2,1,,,,-2,0,,,,-14,0,,,,49,1,,,,35,2,,,,-14,1,,,,-12,1,,,,-4,0,,,,19,1,,,,-1,0,,,,-2,0,,,,6,0,,,,4,1,,,,-2,1,,,,-2,1,,,,-0,0,,,,-0,1,,,,-1,1,,,,-3,2,,,,-26,3,,,,-1,3,,,,15,8,,,,-12,17,,,,-3,34,,,,-37,43,,,,-13,93,,,,-8,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-17,1,,,,-2,1,,,,1,2,37.0,30,30,30,
803819,39,2019-08-27,11:21:38,Soil,,39,No,,,PPM,,,,609,459,,,,1363,76,,,,26759,125,,,,24186,102,,,,3040,17,,,,90,2,,,,58,2,,,,672,5,,,,28243,105,,,,-15,18,,,,30,2,,,,137,3,,,,424,4,,,,122,5,,,,2,1,,,,125,1,,,,239,5,,,,34,3,,,,258,5,,,,16,1,,,,11,2,,,,2,2,,,,47,2,,,,6,4,,,,24,4,,,,538,13,,,,36,23,,,,147,48,,,,-365,63,,,,-66,139,,,,32,12,,,,7,3,,,,14,2,,,,1426,7,,,,-1,2,,,,17,3,,,,1,3,38.0,30,30,30,
803819,40,2019-08-27,12:36:58,Soil,,40,No,,,PPM,,,,2576,117,,,,769,22,,,,4067,19,,,,280,5,,,,3,1,,,,-3,0,,,,-16,0,,,,28,1,,,,12,2,,,,-16,1,,,,-12,1,,,,-1,1,,,,18,1,,,,-1,0,,,,-2,0,,,,4,0,,,,4,1,,,,-0,1,,,,0,1,,,,-1,0,,,,-0,1,,,,-3,1,,,,-3,2,,,,-25,3,,,,-4,3,,,,19,8,,,,-5,16,,,,16,33,,,,-22,42,,,,-138,91,,,,-7,6,,,,-12,1,,,,-4,0,,,,-1,0,,,,-19,1,,,,-4,1,,,,1,1,39.0,30,30,30,
803819,41,2019-08-27,12:39:03,Soil,,41,No,,,PPM,,,,2969,123,,,,798,23,,,,4137,19,,,,303,5,,,,1,1,,,,-2,0,,,,-14,0,,,,31,1,,,,29,2,,,,-15,1,,,,-12,1,,,,-3,0,,,,16,1,,,,-1,0,,,,-2,0,,,,10,0,,,,6,1,,,,-1,1,,,,-1,1,,,,-0,0,,,,-3,1,,,,-2,1,,,,-2,2,,,,-24,3,,,,-2,3,,,,8,8,,,,-12,16,,,,30,33,,,,-19,42,,,,-25,90,,,,-13,5,,,,-13,1,,,,-5,0,,,,-2,0,,,,-17,1,,,,-3,1,,,,1,2,40.0,30,30,30,
803819,42,2019-08-27,12:41:12,Soil,,42,No,,,PPM,,,,2743,119,,,,849,23,,,,4281,19,,,,250,5,,,,4,1,,,,-3,0,,,,-14,0,,,,49,1,,,,16,2,,,,-13,1,,,,-12,1,,,,-2,1,,,,20,1,,,,-1,0,,,,-2,0,,,,9,0,,,,6,1,,,,-1,1,,,,-0,1,,,,0,0,,,,-1,1,,,,-2,1,,,,-0,2,,,,-30,3,,,,-4,3,,,,29,8,,,,19,16,,,,19,33,,,,-63,42,,,,202,91,,,,-4,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-18,1,,,,-3,1,,,,-2,1,41.0,30,30,30,
803819,43,2019-08-27,12:43:24,Soil,,43,No,,,PPM,,,,2402,114,,,,726,22,,,,3786,18,,,,245,5,,,,4,1,,,,-3,0,,,,-15,0,,,,23,1,,,,22,2,,,,-14,1,,,,-12,1,,,,-2,1,,,,10,0,,,,-1,0,,,,-2,0,,,,6,0,,,,2,1,,,,-1,1,,,,-1,1,,,,-1,0,,,,-2,1,,,,-1,1,,,,-0,2,,,,-32,3,,,,-6,3,,,,32,8,,,,-28,17,,,,41,34,,,,-76,43,,,,29,93,,,,-13,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-18,1,,,,-5,1,,,,-2,1,42.0,30,30,30,
803819,44,2019-08-27,12:45:32,Soil,,44,No,,,PPM,,,,4365,143,,,,870,24,,,,4501,20,,,,267,5,,,,3,1,,,,-3,0,,,,-16,0,,,,27,1,,,,17,2,,,,-15,1,,,,-12,1,,,,0,1,,,,23,1,,,,-1,0,,,,-2,0,,,,5,0,,,,3,1,,,,-0,1,,,,0,1,,,,-1,0,,,,-2,1,,,,-3,1,,,,-2,2,,,,-25,3,,,,-2,3,,,,23,8,,,,-23,17,,,,35,34,,,,-54,43,,,,31,92,,,,-14,5,,,,-11,1,,,,-5,0,,,,-2,0,,,,-18,1,,,,-5,1,,,,2,2,43.0,30,30,30,
803819,45,2019-08-27,12:47:40,Soil,,45,No,,,PPM,,,,3241,128,,,,898,24,,,,4840,21,,,,326,5,,,,2,1,,,,-3,0,,,,-14,0,,,,33,1,,,,37,2,,,,-13,1,,,,-13,1,,,,-0,1,,,,23,1,,,,-1,0,,,,-2,0,,,,8,0,,,,4,1,,,,-1,1,,,,0,1,,,,-0,0,,,,-1,1,,,,-1,1,,,,-0,2,,,,-24,3,,,,-6,3,,,,27,8,,,,13,17,,,,26,34,,,,20,43,,,,18,92,,,,-1,6,,,,-12,1,,,,-5,0,,,,-2,0,,,,-19,1,,,,-5,1,,,,1,2,44.0,30,30,30,
803819,46,2019-08-27,12:49:44,Soil,,46,No,,,PPM,,,,3342,127,,,,814,23,,,,4580,20,,,,218,5,,,,1,1,,,,-3,0,,,,-14,0,,,,32,1,,,,26,2,,,,-12,1,,,,-12,1,,,,-1,1,,,,12,1,,,,-1,0,,,,-2,0,,,,6,0,,,,1,1,,,,-2,1,,,,0,1,,,,1,0,,,,-2,1,,,,-2,1,,,,-2,2,,,,-28,3,,,,1,3,,,,14,8,,,,-2,16,,,,19,33,,,,-109,42,,,,81,90,,,,-7,6,,,,-12,1,,,,-5,0,,,,-1,0,,,,-18,1,,,,-3,1,,,,1,1,45.0,30,30,30,
803819,47,2019-08-27,12:51:52,Soil,,47,No,,,PPM,,,,4211,140,,,,981,24,,,,5984,23,,,,331,5,,,,2,1,,,,-3,0,,,,-15,0,,,,55,1,,,,33,2,,,,-13,1,,,,-12,1,,,,-5,0,,,,23,1,,,,-1,0,,,,-2,0,,,,13,0,,,,7,1,,,,-2,1,,,,-1,1,,,,-1,0,,,,-0,1,,,,-2,1,,,,-0,2,,,,-23,3,,,,3,3,,,,19,8,,,,1,17,,,,-40,33,,,,-137,42,,,,40,91,,,,-4,6,,,,-13,1,,,,-5,0,,,,-2,0,,,,-15,1,,,,-5,1,,,,-1,1,46.0,30,30,30,
803819,48,2019-08-27,12:53:56,Soil,,48,No,,,PPM,,,,3574,131,,,,734,22,,,,4089,19,,,,255,5,,,,4,1,,,,-3,0,,,,-14,0,,,,37,1,,,,21,2,,,,-13,1,,,,-11,1,,,,-4,0,,,,14,1,,,,-1,0,,,,-2,0,,,,3,0,,,,2,1,,,,-1,1,,,,-1,1,,,,0,0,,,,-2,1,,,,-3,1,,,,-0,2,,,,-26,3,,,,-2,3,,,,24,8,,,,-24,17,,,,-34,33,,,,-30,42,,,,-28,91,,,,-4,6,,,,-11,1,,,,-5,0,,,,-1,0,,,,-18,1,,,,-3,1,,,,-0,1,47.0,30,30,30,
803819,49,2019-08-27,12:56:03,Soil,,49,No,,,PPM,,,,3718,134,,,,976,24,,,,5307,22,,,,253,5,,,,3,1,,,,-3,0,,,,-14,0,,,,45,1,,,,36,2,,,,-15,1,,,,-13,1,,,,-1,1,,,,29,1,,,,-1,0,,,,-2,0,,,,13,0,,,,5,1,,,,-0,1,,,,-1,1,,,,-1,0,,,,-1,1,,,,-3,1,,,,-4,2,,,,-29,3,,,,-7,3,,,,11,8,,,,-34,17,,,,16,34,,,,71,43,,,,32,91,,,,-4,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-17,1,,,,0,1,,,,-0,2,48.0,30,30,30,
803819,50,2019-08-27,12:58:16,Soil,,50,No,,,PPM,,,,2997,122,,,,886,23,,,,4048,18,,,,234,5,,,,1,1,,,,-3,0,,,,-15,0,,,,33,1,,,,27,2,,,,-15,1,,,,-11,1,,,,-3,0,,,,16,1,,,,-1,0,,,,-2,0,,,,8,0,,,,2,1,,,,-1,1,,,,-1,1,,,,-0,0,,,,-2,1,,,,-1,1,,,,-3,2,,,,-25,3,,,,-8,3,,,,22,8,,,,-12,17,,,,80,33,,,,6,42,,,,201,91,,,,-0,6,,,,-13,1,,,,-5,0,,,,-1,0,,,,-19,1,,,,-3,1,,,,2,2,49.0,30,30,30,
803819,51,2019-08-27,13:00:28,Soil,,51,No,,,PPM,,,,3302,126,,,,950,24,,,,4678,20,,,,275,5,,,,7,1,,,,-2,0,,,,-14,0,,,,65,1,,,,25,2,,,,-13,1,,,,-11,1,,,,-6,0,,,,20,1,,,,-1,0,,,,-2,0,,,,8,0,,,,5,1,,,,-1,1,,,,-1,1,,,,0,0,,,,-3,1,,,,-1,1,,,,-3,2,,,,-24,3,,,,-5,3,,,,16,8,,,,-48,16,,,,31,33,,,,-77,41,,,,15,89,,,,-11,5,,,,-13,1,,,,-5,0,,,,-1,0,,,,-16,1,,,,-3,1,,,,-1,1,50.0,30,30,30,
803819,52,2019-08-27,13:02:36,Soil,,52,No,,,PPM,,,,2574,115,,,,812,22,,,,4108,18,,,,337,5,,,,6,1,,,,-3,0,,,,-15,0,,,,62,1,,,,13,2,,,,-13,1,,,,-13,1,,,,-4,0,,,,24,1,,,,-1,0,,,,-2,0,,,,5,0,,,,5,1,,,,-1,1,,,,0,1,,,,1,0,,,,-2,1,,,,-2,1,,,,-2,2,,,,-26,3,,,,-11,3,,,,10,8,,,,-32,16,,,,23,33,,,,-43,42,,,,-93,91,,,,1,6,,,,-12,1,,,,-5,0,,,,-2,0,,,,-18,1,,,,-4,1,,,,-1,1,51.0,30,30,30,
803819,53,2019-08-27,13:04:39,Soil,,53,No,,,PPM,,,,3267,127,,,,783,22,,,,4474,20,,,,280,5,,,,2,1,,,,-2,0,,,,-14,0,,,,30,1,,,,31,2,,,,-15,1,,,,-11,1,,,,-3,1,,,,17,1,,,,-1,0,,,,-2,0,,,,3,0,,,,4,1,,,,-0,1,,,,-1,1,,,,-1,0,,,,-3,1,,,,-4,1,,,,-3,2,,,,-24,3,,,,-4,3,,,,20,8,,,,-39,17,,,,-39,33,,,,-51,42,,,,97,90,,,,-6,6,,,,-11,1,,,,-5,0,,,,-2,0,,,,-16,1,,,,-3,1,,,,0,1,52.0,30,30,30,
803819,54,2019-08-27,13:06:49,Soil,,54,No,,,PPM,,,,2690,118,,,,804,23,,,,4464,20,,,,252,5,,,,2,1,,,,-3,0,,,,-15,0,,,,23,1,,,,24,2,,,,-14,1,,,,-12,1,,,,-0,1,,,,17,1,,,,-1,0,,,,-2,0,,,,5,0,,,,5,1,,,,0,1,,,,0,1,,,,-1,0,,,,-3,1,,,,1,1,,,,-1,2,,,,-23,3,,,,-7,3,,,,21,8,,,,-4,17,,,,8,34,,,,-68,43,,,,-20,92,,,,-10,6,,,,-13,1,,,,-5,0,,,,-2,0,,,,-17,1,,,,-4,1,,,,-0,1,53.0,30,30,30,
803819,55,2019-08-27,13:09:02,Soil,,55,No,,,PPM,,,,2692,117,,,,767,22,,,,4002,18,,,,245,5,,,,5,1,,,,-2,0,,,,-15,0,,,,20,1,,,,17,2,,,,-15,1,,,,-13,1,,,,-2,1,,,,20,1,,,,-1,0,,,,-2,0,,,,6,0,,,,6,1,,,,-1,1,,,,-0,1,,,,-1,0,,,,0,1,,,,-0,1,,,,-1,2,,,,-30,3,,,,-2,3,,,,12,8,,,,-13,16,,,,-29,33,,,,-98,42,,,,-52,89,,,,-2,6,,,,-12,1,,,,-4,0,,,,-1,0,,,,-18,1,,,,-4,1,,,,-1,1,54.0,30,30,30,
803819,56,2019-08-27,13:11:08,Soil,,56,No,,,PPM,,,,2809,119,,,,891,23,,,,3715,18,,,,276,5,,,,3,1,,,,-3,0,,,,-15,0,,,,41,1,,,,15,2,,,,-14,1,,,,-13,1,,,,-4,0,,,,20,1,,,,-1,0,,,,-2,0,,,,7,0,,,,4,1,,,,-1,1,,,,-2,1,,,,-1,0,,,,-3,1,,,,-2,1,,,,-1,2,,,,-26,3,,,,-7,3,,,,14,8,,,,-8,16,,,,-30,33,,,,-33,42,,,,99,90,,,,-4,6,,,,-12,1,,,,-5,0,,,,-2,0,,,,-16,1,,,,-1,1,,,,-2,1,55.0,30,30,30,
803819,57,2019-08-27,13:13:14,Soil,,57,No,,,PPM,,,,3983,135,,,,762,22,,,,4538,20,,,,258,5,,,,3,1,,,,-2,0,,,,-14,0,,,,58,1,,,,37,2,,,,-15,1,,,,-13,1,,,,-4,0,,,,19,1,,,,-1,0,,,,-2,0,,,,6,0,,,,2,1,,,,-1,1,,,,-2,1,,,,-1,0,,,,-2,1,,,,-2,1,,,,-3,2,,,,-25,3,,,,-4,3,,,,9,8,,,,-26,16,,,,-44,33,,,,-80,42,,,,129,90,,,,-8,6,,,,-11,1,,,,-4,0,,,,-2,0,,,,-18,1,,,,-3,1,,,,1,1,56.0,30,30,30,
803819,58,2019-08-27,13:15:24,Soil,,58,No,,,PPM,,,,3482,130,,,,999,25,,,,5070,21,,,,318,5,,,,2,1,,,,-3,0,,,,-14,0,,,,45,1,,,,37,2,,,,-14,1,,,,-12,1,,,,-6,0,,,,20,1,,,,-1,0,,,,-2,0,,,,12,0,,,,6,1,,,,-2,1,,,,-0,1,,,,-0,0,,,,-2,1,,,,-0,1,,,,-1,2,,,,-26,3,,,,-6,3,,,,30,8,,,,10,17,,,,-53,33,,,,-14,42,,,,23,91,,,,-9,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-18,1,,,,-6,1,,,,0,2,57.0,30,30,30,
803819,59,2019-08-27,13:17:29,Soil,,59,No,,,PPM,,,,4582,144,,,,963,24,,,,5272,21,,,,282,5,,,,1,1,,,,-3,0,,,,-15,0,,,,76,1,,,,31,2,,,,-14,1,,,,-11,1,,,,-5,0,,,,28,1,,,,-1,0,,,,-2,0,,,,14,0,,,,7,1,,,,-2,1,,,,-1,1,,,,-1,0,,,,-3,1,,,,-0,1,,,,-4,2,,,,-24,3,,,,-2,3,,,,22,8,,,,-6,17,,,,-7,33,,,,-89,42,,,,21,91,,,,-6,6,,,,-11,1,,,,-4,0,,,,-2,0,,,,-17,1,,,,-3,1,,,,1,1,58.0,30,30,30,
803819,60,2019-08-27,13:19:38,Soil,,60,No,,,PPM,,,,2861,121,,,,1082,25,,,,4257,19,,,,395,5,,,,6,1,,,,-2,0,,,,-15,0,,,,63,1,,,,23,2,,,,-13,1,,,,-12,1,,,,-2,1,,,,35,1,,,,-1,0,,,,-2,0,,,,7,0,,,,7,1,,,,-1,1,,,,-2,1,,,,-0,0,,,,-2,1,,,,1,1,,,,-2,2,,,,-23,3,,,,-3,3,,,,22,8,,,,8,17,,,,-40,33,,,,-44,42,,,,90,91,,,,-0,6,,,,-13,1,,,,-4,0,,,,-2,0,,,,-18,1,,,,-3,1,,,,0,1,59.0,30,30,30,
803819,61,2019-08-27,13:21:42,Soil,,61,No,,,PPM,,,,,,,,,,,,,,,,,,,,,,,,-3012,357,,,,1134,288,,,,996,111,,,,433,90,,,,36,50,,,,,,,,,-21,19,,,,95,20,,,,98,14,,,,-2,4,,,,-6,2,,,,12,2,,,,4,1,,,,-2,1,,,,-0,1,,,,-1,1,,,,-5,2,,,,2,2,,,,-4,2,,,,-27,4,,,,-4,4,,,,20,11,,,,-18,24,,,,46,48,,,,-51,60,,,,139,130,,,,-13,8,,,,-13,14,,,,-9,9,,,,-3,4,,,,7,4,,,,-5,2,,,,1,2,60.0,13.7771,,,
803819,62,2019-08-27,13:24:41,Soil,,62,No,,,PPM,,,,,,,,,,,,,,,,,,,,,,,,-9180,4905,,,,-2251,4457,,,,-1292,1576,,,,-2248,954,,,,-790,76,,,,,,,,,66,384,,,,-222,321,,,,-115,19,,,,-3,16,,,,37,71,,,,65,54,,,,-11,1,,,,37,38,,,,-6,0,,,,-8,4,,,,-11,20,,,,14,34,,,,-45,34,,,,-90,82,,,,87,82,,,,-92,225,,,,-1241,426,,,,-742,865,,,,458,1043,,,,5278,2585,,,,168,247,,,,-185,75,,,,-53,14,,,,-52,20,,,,-8,3,,,,-18,1,,,,-20,2,61.0,0.674821,,,
803819,63,2019-08-27,13:31:32,Soil,,63,No,,,PPM,,,,2373,112,,,,885,23,,,,4216,19,,,,240,5,,,,8,1,,,,-2,0,,,,-14,0,,,,60,1,,,,15,2,,,,-13,1,,,,-11,1,,,,-4,0,,,,25,1,,,,-1,0,,,,-2,0,,,,6,0,,,,5,1,,,,-0,1,,,,0,1,,,,-0,0,,,,-2,1,,,,-2,1,,,,-1,2,,,,-24,3,,,,-3,3,,,,25,8,,,,-6,16,,,,35,33,,,,-47,42,,,,149,90,,,,-3,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-16,1,,,,-3,1,,,,0,1,1,30,30,30,
803819,64,2019-08-27,13:33:28,Soil,,64,No,,,PPM,,,,2413,484,,,,1313,76,,,,26341,124,,,,24024,102,,,,2966,17,,,,87,2,,,,59,2,,,,665,5,,,,27982,104,,,,-23,17,,,,27,2,,,,128,3,,,,405,4,,,,115,5,,,,1,1,,,,123,1,,,,221,5,,,,27,3,,,,252,5,,,,17,1,,,,5,2,,,,5,2,,,,51,2,,,,12,4,,,,32,4,,,,504,13,,,,25,23,,,,65,47,,,,-377,62,,,,-279,137,,,,28,12,,,,13,3,,,,9,2,,,,1400,7,,,,-5,2,,,,12,3,,,,8,3,2.0,30,30,30,
803819,65,2019-08-27,14:17:43,Soil,,65,No,,,PPM,,,,1785,105,,,,1110,26,,,,3352,17,,,,253,5,,,,3,1,,,,-2,0,,,,-13,0,,,,36,1,,,,23,2,,,,-15,1,,,,-12,1,,,,-2,1,,,,30,1,,,,-1,0,,,,-2,0,,,,5,0,,,,6,1,,,,-1,1,,,,-1,1,,,,0,0,,,,-2,1,,,,-0,1,,,,-3,2,,,,-21,3,,,,-3,3,,,,17,8,,,,-8,17,,,,-13,35,,,,-23,44,,,,138,94,,,,-1,6,,,,-13,1,,,,-5,0,,,,-2,0,,,,-18,1,,,,-5,1,,,,-2,1,1,30,30,30,
803819,66,2019-08-27,14:28:46,Soil,,66,No,,,PPM,,,,3496,130,,,,962,24,,,,5041,21,,,,285,5,,,,6,1,,,,-2,0,,,,-14,0,,,,58,1,,,,29,2,,,,-13,1,,,,-13,1,,,,-5,0,,,,18,1,,,,-1,0,,,,-2,0,,,,6,0,,,,6,1,,,,-1,1,,,,-1,1,,,,0,0,,,,0,1,,,,-0,1,,,,1,1,,,,-22,3,,,,3,3,,,,5,8,,,,2,16,,,,-39,33,,,,-89,41,,,,-50,90,,,,-14,5,,,,-12,1,,,,-5,0,,,,-2,0,,,,-17,1,,,,-5,1,,,,-2,1,2.0,30,30,30,
803819,67,2019-08-27,14:30:38,Soil,,67,No,,,PPM,,,,4199,139,,,,987,24,,,,5099,21,,,,320,5,,,,4,1,,,,-3,0,,,,-14,0,,,,71,1,,,,42,2,,,,-15,1,,,,-12,1,,,,-6,0,,,,24,1,,,,-1,0,,,,-2,0,,,,9,0,,,,6,1,,,,-1,1,,,,-1,1,,,,-0,0,,,,0,1,,,,-1,1,,,,-1,2,,,,-25,3,,,,-4,3,,,,9,8,,,,-3,16,,,,-26,32,,,,-71,41,,,,44,88,,,,4,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-13,1,,,,-4,1,,,,-3,1,3.0,30,30,30,
803819,68,2019-08-27,14:32:34,Soil,,68,No,,,PPM,,,,3880,138,,,,1037,25,,,,5013,21,,,,259,5,,,,3,1,,,,-2,0,,,,-14,0,,,,68,1,,,,49,2,,,,-13,1,,,,-12,1,,,,-6,0,,,,47,1,,,,-1,0,,,,-2,0,,,,9,0,,,,4,1,,,,-0,1,,,,-1,1,,,,-1,0,,,,-2,1,,,,-4,1,,,,-2,2,,,,-25,3,,,,-1,3,,,,15,8,,,,6,17,,,,-1,34,,,,-25,43,,,,153,93,,,,-8,6,,,,-13,1,,,,-5,0,,,,-2,0,,,,-20,1,,,,-5,1,,,,3,2,4.0,30,30,30,
803819,69,2019-08-27,14:34:27,Soil,,69,No,,,PPM,,,,3286,128,,,,806,23,,,,4805,21,,,,335,5,,,,4,1,,,,-2,0,,,,-14,0,,,,39,1,,,,25,2,,,,-13,1,,,,-12,1,,,,2,1,,,,20,1,,,,-1,0,,,,-2,0,,,,7,0,,,,5,1,,,,1,1,,,,-1,1,,,,-1,0,,,,-2,1,,,,1,1,,,,0,2,,,,-22,3,,,,-6,3,,,,6,8,,,,-22,17,,,,5,33,,,,-3,42,,,,65,91,,,,4,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-18,1,,,,-3,1,,,,1,2,5.0,30,30,30,
803819,70,2019-08-27,14:36:16,Soil,,70,No,,,PPM,,,,6576,170,,,,1120,26,,,,7263,26,,,,409,6,,,,1,1,,,,-3,0,,,,-14,0,,,,44,1,,,,39,2,,,,-14,1,,,,-12,1,,,,-5,0,,,,45,1,,,,-1,0,,,,-2,0,,,,13,0,,,,5,1,,,,-1,1,,,,-0,1,,,,-1,0,,,,-1,1,,,,-2,1,,,,-2,2,,,,-31,3,,,,-6,3,,,,17,8,,,,-7,16,,,,-4,33,,,,9,42,,,,70,90,,,,-4,6,,,,-13,1,,,,-5,0,,,,-2,0,,,,-16,1,,,,-5,1,,,,-0,1,6.0,30,30,30,
803819,71,2019-08-27,14:38:11,Soil,,71,No,,,PPM,,,,2850,123,,,,937,24,,,,4952,21,,,,389,5,,,,4,1,,,,-3,0,,,,-15,0,,,,58,1,,,,26,2,,,,-14,1,,,,-11,1,,,,-1,1,,,,31,1,,,,-1,0,,,,-2,0,,,,9,0,,,,7,1,,,,-1,1,,,,-1,1,,,,-1,0,,,,-0,1,,,,0,1,,,,-0,2,,,,-28,3,,,,-4,3,,,,4,8,,,,-22,17,,,,7,34,,,,-70,43,,,,37,92,,,,-13,6,,,,-11,1,,,,-5,0,,,,-2,0,,,,-19,1,,,,-3,1,,,,-2,1,7.0,30,30,30,
