sep=,
Instrument Serial Num,Reading #,Date,Time,Method Name,User Factor Name,Test Label,Collimation Status,Latitude,Longitude, Units,P Compound,P Compound Level,P Compound Error,P Concentration,P Error1s,S Compound,S Compound Level,S Compound Error,S Concentration,S Error1s,K Compound,K Compound Level,K Compound Error,K Concentration,K Error1s,Ca Compound,Ca Compound Level,Ca Compound Error,Ca Concentration,Ca Error1s,Ti Compound,Ti Compound Level,Ti Compound Error,Ti Concentration,Ti Error1s,V Compound,V Compound Level,V Compound Error,V Concentration,V Error1s,Cr Compound,Cr Compound Level,Cr Compound Error,Cr Concentration,Cr Error1s,Mn Compound,Mn Compound Level,Mn Compound Error,Mn Concentration,Mn Error1s,Fe Compound,Fe Compound Level,Fe Compound Error,Fe Concentration,Fe Error1s,Co Compound,Co Compound Level,Co Compound Error,Co Concentration,Co Error1s,Ni Compound,Ni Compound Level,Ni Compound Error,Ni Concentration,Ni Error1s,Cu Compound,Cu Compound Level,Cu Compound Error,Cu Concentration,Cu Error1s,Zn Compound,Zn Compound Level,Zn Compound Error,Zn Concentration,Zn Error1s,As Compound,As Compound Level,As Compound Error,As Concentration,As Error1s,Se Compound,Se Compound Level,Se Compound Error,Se Concentration,Se Error1s,Rb Compound,Rb Compound Level,Rb Compound Error,Rb Concentration,Rb Error1s,Sr Compound,Sr Compound Level,Sr Compound Error,Sr Concentration,Sr Error1s,Y Compound,Y Compound Level,Y Compound Error,Y Concentration,Y Error1s,Zr Compound,Zr Compound Level,Zr Compound Error,Zr Concentration,Zr Error1s,Nb Compound,Nb Compound Level,Nb Compound Error,Nb Concentration,Nb Error1s,Mo Compound,Mo Compound Level,Mo Compound Error,Mo Concentration,Mo Error1s,Ag Compound,Ag Compound Level,Ag Compound Error,Ag Concentration,Ag Error1s,Cd Compound,Cd Compound Level,Cd Compound Error,Cd Concentration,Cd Error1s,Sn Compound,Sn Compound Level,Sn Compound Error,Sn Concentration,Sn Error1s,Sb Compound,Sb Compound Level,Sb Compound Error,Sb Concentration,Sb Error1s,Ba Compound,Ba Compound Level,Ba Compound Error,Ba Concentration,Ba Error1s,La Compound,La Compound Level,La Compound Error,La Concentration,La Error1s,Ce Compound,Ce Compound Level,Ce Compound Error,Ce Concentration,Ce Error1s,Pr Compound,Pr Compound Level,Pr Compound Error,Pr Concentration,Pr Error1s,Nd Compound,Nd Compound Level,Nd Compound Error,Nd Concentration,Nd Error1s,Ta Compound,Ta Compound Level,Ta Compound Error,Ta Concentration,Ta Error1s,W Compound,W Compound Level,W Compound Error,W Concentration,W Error1s,Hg Compound,Hg Compound Level,Hg Compound Error,Hg Concentration,Hg Error1s,Pb Compound,Pb Compound Level,Pb Compound Error,Pb Concentration,Pb Error1s,Bi Compound,Bi Compound Level,Bi Compound Error,Bi Concentration,Bi Error1s,Th Compound,Th Compound Level,Th Compound Error,Th Concentration,Th Error1s,U Compound,U Compound Level,U Compound Error,U Concentration,U Error1s,,Real Time 1,Real Time 2,Real Time 3,
803819,34,2019-08-29,11:07:00,Soil,,34,No,,,PPM,,,,2778,121,,,,908,24,,,,4689,20,,,,355,5,,,,3,1,,,,-3,0,,,,-13,0,,,,37,1,,,,16,2,,,,-14,1,,,,-12,1,,,,-1,1,,,,29,1,,,,-1,0,,,,-2,0,,,,9,0,,,,8,1,,,,-1,1,,,,-0,1,,,,0,0,,,,-0,1,,,,0,1,,,,-1,2,,,,-27,3,,,,-3,3,,,,38,8,,,,11,16,,,,54,33,,,,-67,41,,,,-95,89,,,,-6,6,,,,-13,1,,,,-4,0,,,,-1,0,,,,-18,1,,,,-3,1,,,,-1,1,33.0,30,30,30,
803819,35,2019-08-29,11:08:48,Soil,,35,No,,,PPM,,,,2777,120,,,,813,23,,,,4611,20,,,,274,5,,,,2,1,,,,-2,0,,,,-15,0,,,,32,1,,,,26,2,,,,-14,1,,,,-11,1,,,,-2,1,,,,16,1,,,,-1,0,,,,-2,0,,,,5,0,,,,2,1,,,,0,1,,,,0,1,,,,-1,0,,,,-3,1,,,,-4,1,,,,-2,2,,,,-25,3,,,,-8,3,,,,6,8,,,,-12,16,,,,-1,33,,,,-87,42,,,,31,89,,,,0,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-17,1,,,,-4,1,,,,2,2,34.0,30,30,30,
803819,36,2019-08-29,11:10:40,Soil,,36,No,,,PPM,,,,3756,134,,,,1066,25,,,,4021,19,,,,354,5,,,,3,1,,,,-2,0,,,,-13,0,,,,53,1,,,,51,2,,,,-15,1,,,,-12,1,,,,-4,0,,,,27,1,,,,-1,0,,,,-2,0,,,,11,0,,,,4,1,,,,-1,1,,,,-1,1,,,,-0,0,,,,-1,1,,,,-1,1,,,,-2,2,,,,-23,3,,,,-0,3,,,,3,8,,,,-29,17,,,,16,34,,,,-21,42,,,,105,91,,,,-14,5,,,,-13,1,,,,-5,0,,,,-1,0,,,,-21,1,,,,-2,1,,,,0,2,35.0,30,30,30,
803819,37,2019-08-29,11:12:32,Soil,,37,No,,,PPM,,,,2525,114,,,,808,22,,,,3070,16,,,,305,5,,,,2,1,,,,-3,0,,,,-14,0,,,,22,1,,,,8,2,,,,-14,1,,,,-11,1,,,,-2,1,,,,18,1,,,,-1,0,,,,-2,0,,,,3,0,,,,6,1,,,,-2,1,,,,1,1,,,,-1,0,,,,0,1,,,,-4,1,,,,-3,2,,,,-29,3,,,,-7,3,,,,23,8,,,,16,16,,,,-25,33,,,,-83,42,,,,73,90,,,,-13,5,,,,-12,1,,,,-5,0,,,,-2,0,,,,-18,1,,,,-4,1,,,,1,1,36.0,30,30,30,
803819,38,2019-08-29,11:14:21,Soil,,38,No,,,PPM,,,,2142,110,,,,901,24,,,,3946,18,,,,278,5,,,,1,1,,,,-3,0,,,,-13,0,,,,35,1,,,,23,2,,,,-14,1,,,,-11,1,,,,-3,1,,,,22,1,,,,-1,0,,,,-2,0,,,,7,0,,,,6,1,,,,-1,1,,,,-1,1,,,,-0,0,,,,-2,1,,,,-1,1,,,,-4,2,,,,-27,3,,,,-5,3,,,,13,8,,,,-16,17,,,,-44,33,,,,-130,42,,,,-43,91,,,,-8,6,,,,-12,1,,,,-4,0,,,,-1,0,,,,-20,1,,,,-4,1,,,,1,2,37.0,30,30,30,
803819,39,2019-08-29,11:16:12,Soil,,39,No,,,PPM,,,,3590,131,,,,855,23,,,,4684,20,,,,263,5,,,,-0,1,,,,-3,0,,,,-14,0,,,,35,1,,,,23,2,,,,-14,1,,,,-10,1,,,,-1,1,,,,15,1,,,,-1,0,,,,-2,0,,,,4,0,,,,1,1,,,,-1,1,,,,1,1,,,,-0,0,,,,0,1,,,,-1,1,,,,-2,2,,,,-25,3,,,,-4,3,,,,13,8,,,,-22,16,,,,48,33,,,,-44,42,,,,88,90,,,,-5,6,,,,-13,1,,,,-4,0,,,,-3,0,,,,-15,1,,,,-3,1,,,,0,1,38.0,30,30,30,
803819,40,2019-08-29,11:18:04,Soil,,40,No,,,PPM,,,,3815,135,,,,778,23,,,,4565,20,,,,342,5,,,,2,1,,,,-2,0,,,,-15,0,,,,27,1,,,,35,2,,,,-14,1,,,,-11,1,,,,-0,1,,,,17,1,,,,-1,0,,,,-2,0,,,,7,0,,,,3,1,,,,-1,1,,,,-0,1,,,,-0,0,,,,-0,1,,,,-1,1,,,,-2,2,,,,-30,3,,,,-3,3,,,,14,8,,,,-22,16,,,,-3,33,,,,-29,42,,,,26,89,,,,3,6,,,,-12,1,,,,-5,0,,,,-2,0,,,,-17,1,,,,-4,1,,,,1,1,39.0,30,30,30,
803819,41,2019-08-29,11:19:52,Soil,,41,No,,,PPM,,,,2035,107,,,,870,23,,,,3994,18,,,,268,5,,,,7,1,,,,-2,0,,,,-14,0,,,,43,1,,,,15,2,,,,-14,1,,,,-11,1,,,,-3,0,,,,16,1,,,,-1,0,,,,-2,0,,,,7,0,,,,5,1,,,,-1,1,,,,-0,1,,,,-1,0,,,,-1,1,,,,0,1,,,,1,2,,,,-26,3,,,,-7,3,,,,20,8,,,,31,17,,,,84,33,,,,-11,42,,,,197,91,,,,-12,5,,,,-12,1,,,,-4,0,,,,-2,0,,,,-18,1,,,,-3,1,,,,0,1,40.0,30,30,30,
803819,42,2019-08-29,11:21:43,Soil,,42,No,,,PPM,,,,3199,126,,,,868,23,,,,4622,20,,,,309,5,,,,1,1,,,,-3,0,,,,-15,0,,,,26,1,,,,26,2,,,,-14,1,,,,-11,1,,,,-1,1,,,,18,1,,,,-1,0,,,,-2,0,,,,5,0,,,,1,1,,,,-0,1,,,,-1,1,,,,-1,0,,,,-0,1,,,,-0,1,,,,2,2,,,,-24,3,,,,-9,3,,,,10,8,,,,-6,17,,,,33,33,,,,-54,42,,,,67,91,,,,-7,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-19,1,,,,-1,1,,,,0,1,41.0,30,30,30,
803819,43,2019-08-29,11:23:31,Soil,,43,No,,,PPM,,,,2900,121,,,,799,22,,,,3956,18,,,,299,5,,,,4,1,,,,-2,0,,,,-14,0,,,,21,1,,,,15,2,,,,-15,1,,,,-11,1,,,,-3,0,,,,17,1,,,,-1,0,,,,-2,0,,,,8,0,,,,2,1,,,,-1,1,,,,-0,1,,,,-0,0,,,,0,1,,,,0,1,,,,1,2,,,,-21,3,,,,-2,3,,,,-0,8,,,,-33,16,,,,-91,33,,,,-56,41,,,,35,89,,,,-14,5,,,,-12,1,,,,-4,0,,,,-1,0,,,,-18,1,,,,-3,1,,,,-0,1,42.0,30,30,30,
803819,44,2019-08-29,11:25:21,Soil,,44,No,,,PPM,,,,4562,145,,,,976,25,,,,5539,22,,,,324,5,,,,2,1,,,,-3,0,,,,-13,0,,,,80,1,,,,43,2,,,,-14,1,,,,-11,1,,,,-6,0,,,,27,1,,,,-1,0,,,,-2,0,,,,10,0,,,,6,1,,,,-0,1,,,,1,1,,,,-1,0,,,,-1,1,,,,1,1,,,,-2,2,,,,-26,3,,,,-5,3,,,,23,8,,,,-36,17,,,,-4,33,,,,11,42,,,,86,91,,,,-7,6,,,,-11,1,,,,-4,0,,,,-2,0,,,,-16,1,,,,-4,1,,,,-1,1,43.0,30,30,30,
803819,45,2019-08-29,11:27:10,Soil,,45,No,,,PPM,,,,2343,113,,,,732,22,,,,3890,18,,,,226,4,,,,2,1,,,,-3,0,,,,-15,0,,,,23,1,,,,17,2,,,,-12,1,,,,-12,1,,,,-1,1,,,,20,1,,,,-1,0,,,,-2,0,,,,4,0,,,,6,1,,,,0,1,,,,-0,1,,,,-0,0,,,,-2,1,,,,-1,1,,,,-2,2,,,,-23,3,,,,-5,3,,,,24,8,,,,-18,16,,,,-34,33,,,,-39,42,,,,303,90,,,,-6,6,,,,-13,1,,,,-4,0,,,,-2,0,,,,-18,1,,,,-3,1,,,,-0,1,44.0,30,30,30,
803819,46,2019-08-29,11:28:58,Soil,,46,No,,,PPM,,,,2870,120,,,,700,21,,,,4299,19,,,,237,5,,,,3,1,,,,-3,0,,,,-13,0,,,,18,1,,,,19,2,,,,-13,1,,,,-12,1,,,,-2,1,,,,11,0,,,,-1,0,,,,-2,0,,,,5,0,,,,3,1,,,,0,1,,,,-1,1,,,,-0,0,,,,1,1,,,,-2,1,,,,0,2,,,,-24,3,,,,-1,3,,,,12,8,,,,-41,16,,,,-28,32,,,,-4,41,,,,-29,88,,,,-12,5,,,,-13,1,,,,-5,0,,,,-2,0,,,,-18,1,,,,-4,1,,,,-2,1,45.0,30,30,30,
803819,47,2019-08-29,11:30:45,Soil,,47,No,,,PPM,,,,3060,123,,,,642,21,,,,4563,20,,,,312,5,,,,2,1,,,,-3,0,,,,-15,0,,,,23,1,,,,19,2,,,,-13,1,,,,-12,1,,,,-1,1,,,,9,0,,,,-1,0,,,,-2,0,,,,6,0,,,,4,1,,,,-1,1,,,,-1,1,,,,-1,0,,,,-0,1,,,,-1,1,,,,-1,2,,,,-31,3,,,,-6,3,,,,14,8,,,,-11,16,,,,-13,33,,,,-128,42,,,,-65,89,,,,-3,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-20,1,,,,-2,1,,,,-1,1,46.0,30,30,30,
803819,48,2019-08-29,11:32:34,Soil,,48,No,,,PPM,,,,2257,110,,,,672,21,,,,3536,17,,,,317,5,,,,5,1,,,,-2,0,,,,-14,0,,,,28,1,,,,11,2,,,,-14,1,,,,-12,1,,,,-3,0,,,,16,1,,,,-1,0,,,,-2,0,,,,4,0,,,,4,1,,,,-1,1,,,,-0,1,,,,-1,0,,,,-1,1,,,,-2,1,,,,2,2,,,,-22,3,,,,-9,3,,,,22,8,,,,19,16,,,,25,33,,,,-64,42,,,,15,90,,,,-11,5,,,,-12,1,,,,-5,0,,,,-3,0,,,,-18,1,,,,-5,1,,,,1,1,47.0,30,30,30,
803819,49,2019-08-29,11:34:24,Soil,,49,No,,,PPM,,,,4319,142,,,,603,21,,,,5309,22,,,,373,5,,,,8,1,,,,-2,0,,,,-14,0,,,,34,1,,,,22,2,,,,-14,1,,,,-13,1,,,,-4,0,,,,13,1,,,,-1,0,,,,-3,0,,,,4,0,,,,4,1,,,,-1,1,,,,-1,1,,,,-1,0,,,,-2,1,,,,-1,1,,,,2,2,,,,-25,3,,,,-4,3,,,,13,8,,,,-12,16,,,,15,33,,,,-22,42,,,,236,90,,,,-16,5,,,,-11,1,,,,-5,0,,,,-2,0,,,,-18,1,,,,-3,1,,,,1,2,48.0,30,30,30,
803819,50,2019-08-29,11:36:16,Soil,,50,No,,,PPM,,,,1254,468,,,,1364,76,,,,26798,126,,,,24116,102,,,,3028,17,,,,87,2,,,,62,2,,,,673,5,,,,27963,104,,,,-54,17,,,,32,2,,,,132,3,,,,418,4,,,,113,5,,,,1,1,,,,121,1,,,,226,5,,,,28,3,,,,262,5,,,,15,1,,,,7,2,,,,5,2,,,,54,2,,,,9,4,,,,25,4,,,,519,13,,,,31,23,,,,84,48,,,,-432,62,,,,-51,138,,,,21,11,,,,8,3,,,,10,2,,,,1408,7,,,,2,2,,,,14,3,,,,0,3,49.0,30,30,30,
803819,51,2019-08-29,11:38:05,Soil,,51,No,,,PPM,,,,3746,133,,,,665,21,,,,4893,21,,,,249,5,,,,1,1,,,,-3,0,,,,-14,0,,,,24,1,,,,17,2,,,,-12,1,,,,-12,1,,,,-4,0,,,,15,1,,,,-1,0,,,,-2,0,,,,4,0,,,,3,1,,,,-1,1,,,,-1,1,,,,-1,0,,,,1,1,,,,-1,1,,,,-2,2,,,,-27,3,,,,-0,3,,,,18,8,,,,-16,16,,,,57,33,,,,-39,42,,,,-97,90,,,,-7,6,,,,-13,1,,,,-4,0,,,,-2,0,,,,-20,1,,,,-3,1,,,,0,1,50.0,30,30,30,
803819,52,2019-08-29,11:39:54,Soil,,52,No,,,PPM,,,,3521,131,,,,918,24,,,,4145,19,,,,194,4,,,,1,1,,,,-3,0,,,,-13,0,,,,35,1,,,,32,2,,,,-13,1,,,,-11,1,,,,-1,1,,,,16,1,,,,-1,0,,,,-2,0,,,,6,0,,,,4,1,,,,-1,1,,,,-0,1,,,,-1,0,,,,-1,1,,,,-0,1,,,,2,2,,,,-22,3,,,,-2,3,,,,28,8,,,,12,17,,,,-0,34,,,,-43,43,,,,5,93,,,,-10,6,,,,-11,1,,,,-5,0,,,,-2,0,,,,-16,1,,,,-3,1,,,,-0,1,51.0,30,30,30,
803819,53,2019-08-29,11:41:42,Soil,,53,No,,,PPM,,,,3180,124,,,,852,23,,,,4215,19,,,,233,5,,,,1,1,,,,-3,0,,,,-14,0,,,,24,1,,,,31,2,,,,-15,1,,,,-12,1,,,,0,1,,,,18,1,,,,-1,0,,,,-1,0,,,,6,0,,,,3,1,,,,-1,1,,,,-0,1,,,,-1,0,,,,-1,1,,,,-0,1,,,,-0,2,,,,-30,3,,,,-5,3,,,,20,8,,,,-19,16,,,,70,33,,,,-77,42,,,,-81,89,,,,3,6,,,,-12,1,,,,-5,0,,,,-2,0,,,,-16,1,,,,-3,1,,,,-0,1,52.0,30,30,30,
803819,54,2019-08-29,11:43:29,Soil,,54,No,,,PPM,,,,3188,126,,,,933,24,,,,4252,19,,,,258,5,,,,3,1,,,,-3,0,,,,-14,0,,,,32,1,,,,22,2,,,,-14,1,,,,-11,1,,,,-2,1,,,,24,1,,,,-1,0,,,,-2,0,,,,4,0,,,,2,1,,,,-0,1,,,,0,1,,,,-1,0,,,,-1,1,,,,-0,1,,,,1,2,,,,-24,3,,,,1,3,,,,31,8,,,,-0,16,,,,9,33,,,,-69,42,,,,62,91,,,,-10,6,,,,-13,1,,,,-4,0,,,,-3,0,,,,-18,1,,,,-3,1,,,,2,2,53.0,30,30,30,
803819,55,2019-08-29,11:45:19,Soil,,55,No,,,PPM,,,,4076,138,,,,736,22,,,,4893,21,,,,313,5,,,,3,1,,,,-3,0,,,,-14,0,,,,49,1,,,,32,2,,,,-13,1,,,,-12,1,,,,-5,0,,,,18,1,,,,-2,0,,,,-2,0,,,,9,0,,,,6,1,,,,-2,1,,,,-0,1,,,,-0,0,,,,-1,1,,,,-3,1,,,,-4,2,,,,-29,3,,,,-7,3,,,,27,8,,,,-16,17,,,,1,33,,,,-27,42,,,,5,91,,,,-16,5,,,,-12,1,,,,-4,0,,,,-1,0,,,,-18,1,,,,-3,1,,,,-0,1,54.0,30,30,30,
803819,56,2019-08-29,11:47:07,Soil,,56,No,,,PPM,,,,2720,119,,,,776,22,,,,3828,18,,,,219,4,,,,2,1,,,,-3,0,,,,-14,0,,,,28,1,,,,19,2,,,,-15,1,,,,-13,1,,,,-2,1,,,,11,0,,,,-1,0,,,,-2,0,,,,8,0,,,,3,1,,,,-0,1,,,,-1,1,,,,-1,0,,,,-1,1,,,,0,1,,,,0,2,,,,-21,3,,,,0,3,,,,5,8,,,,-36,17,,,,30,34,,,,-15,42,,,,27,91,,,,-2,6,,,,-12,1,,,,-5,0,,,,-2,0,,,,-18,1,,,,-4,1,,,,-0,1,55.0,30,30,30,
803819,57,2019-08-29,11:48:55,Soil,,57,No,,,PPM,,,,3310,128,,,,735,22,,,,4793,20,,,,352,5,,,,2,1,,,,-3,0,,,,-14,0,,,,38,1,,,,24,2,,,,-14,1,,,,-12,1,,,,-3,0,,,,21,1,,,,-1,0,,,,-2,0,,,,4,0,,,,3,1,,,,-0,1,,,,-0,1,,,,-0,0,,,,1,1,,,,-2,1,,,,-1,2,,,,-24,3,,,,-5,3,,,,10,8,,,,-2,17,,,,-9,33,,,,-50,42,,,,23,91,,,,-13,5,,,,-12,1,,,,-5,0,,,,-2,0,,,,-18,1,,,,0,1,,,,-4,1,56.0,30,30,30,
803819,58,2019-08-29,11:50:42,Soil,,58,No,,,PPM,,,,3843,136,,,,1061,25,,,,5518,22,,,,362,5,,,,1,1,,,,-3,0,,,,-14,0,,,,45,1,,,,26,2,,,,-14,1,,,,-10,1,,,,-1,1,,,,41,1,,,,-1,0,,,,-2,0,,,,8,0,,,,2,1,,,,0,1,,,,-1,1,,,,-0,0,,,,-4,1,,,,-1,1,,,,1,2,,,,-25,3,,,,-5,3,,,,11,8,,,,-30,17,,,,17,34,,,,-53,43,,,,-53,92,,,,-2,6,,,,-12,1,,,,-5,0,,,,-2,0,,,,-19,1,,,,-2,1,,,,1,2,57.0,30,30,30,
803819,59,2019-08-29,11:52:32,Soil,,59,No,,,PPM,,,,2972,122,,,,901,23,,,,4269,19,,,,342,5,,,,4,1,,,,-2,0,,,,-14,0,,,,28,1,,,,23,2,,,,-14,1,,,,-12,1,,,,-0,1,,,,21,1,,,,-1,0,,,,-2,0,,,,6,0,,,,5,1,,,,-0,1,,,,0,1,,,,-0,0,,,,-0,1,,,,0,1,,,,0,2,,,,-27,3,,,,-3,3,,,,6,8,,,,-34,16,,,,-48,33,,,,-56,42,,,,105,90,,,,2,6,,,,-13,1,,,,-4,0,,,,-2,0,,,,-19,1,,,,-5,1,,,,1,1,58.0,30,30,30,
803819,60,2019-08-29,11:54:27,Soil,,60,No,,,PPM,,,,2266,110,,,,941,23,,,,3819,18,,,,302,5,,,,2,1,,,,-3,0,,,,-14,0,,,,49,1,,,,19,2,,,,-14,1,,,,-12,1,,,,-3,0,,,,22,1,,,,-1,0,,,,-2,0,,,,8,0,,,,4,1,,,,-2,1,,,,-1,1,,,,-0,0,,,,-3,1,,,,0,1,,,,-3,2,,,,-24,3,,,,-2,3,,,,12,8,,,,5,16,,,,21,33,,,,-70,42,,,,-44,90,,,,-11,5,,,,-12,1,,,,-5,0,,,,-2,0,,,,-18,1,,,,-3,1,,,,-2,1,59.0,30,30,30,
803819,61,2019-08-29,11:56:18,Soil,,61,No,,,PPM,,,,2590,120,,,,844,23,,,,4224,19,,,,364,5,,,,2,1,,,,-3,0,,,,-15,0,,,,27,1,,,,31,2,,,,-14,1,,,,-11,1,,,,5,1,,,,19,1,,,,-1,0,,,,-2,0,,,,5,0,,,,4,1,,,,-1,1,,,,-1,1,,,,-0,0,,,,0,1,,,,1,1,,,,-2,2,,,,-24,3,,,,-3,3,,,,23,8,,,,-33,17,,,,-45,34,,,,-62,43,,,,-39,94,,,,-15,6,,,,-13,1,,,,-5,0,,,,-2,0,,,,-20,1,,,,-3,1,,,,-1,1,60.0,30,30,30,
803819,62,2019-08-29,11:58:05,Soil,,62,No,,,PPM,,,,2671,117,,,,773,22,,,,4260,19,,,,259,5,,,,1,1,,,,-2,0,,,,-13,0,,,,32,1,,,,21,2,,,,-12,1,,,,-11,1,,,,-6,0,,,,11,0,,,,-1,0,,,,-2,0,,,,6,0,,,,6,1,,,,-1,1,,,,-0,1,,,,-1,0,,,,-3,1,,,,-2,1,,,,-0,2,,,,-28,3,,,,-4,3,,,,15,8,,,,-3,16,,,,-6,33,,,,12,42,,,,56,90,,,,-6,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-19,1,,,,-4,1,,,,-0,1,61.0,30,30,30,
803819,63,2019-08-29,11:59:57,Soil,,63,No,,,PPM,,,,2343,111,,,,693,21,,,,3624,17,,,,219,4,,,,4,1,,,,-2,0,,,,-15,0,,,,8,1,,,,24,2,,,,-13,1,,,,-13,1,,,,-1,1,,,,18,1,,,,-1,0,,,,-2,0,,,,4,0,,,,1,1,,,,-0,1,,,,-1,1,,,,-1,0,,,,0,1,,,,-2,1,,,,-3,1,,,,-26,3,,,,-4,3,,,,9,7,,,,-24,16,,,,13,32,,,,-14,41,,,,-110,88,,,,-9,5,,,,-12,1,,,,-5,0,,,,-2,0,,,,-18,1,,,,-2,1,,,,0,1,62.0,30,30,30,
803819,64,2019-08-29,12:01:45,Soil,,64,No,,,PPM,,,,3184,125,,,,670,21,,,,4599,20,,,,187,5,,,,-1,0,,,,-3,0,,,,-14,0,,,,27,1,,,,25,2,,,,-13,1,,,,-12,1,,,,-2,1,,,,14,1,,,,-1,0,,,,-2,0,,,,3,0,,,,3,1,,,,-0,1,,,,-0,1,,,,-1,0,,,,1,1,,,,-2,1,,,,0,2,,,,-23,3,,,,-3,3,,,,29,8,,,,13,17,,,,24,33,,,,-39,42,,,,96,91,,,,-3,6,,,,-12,1,,,,-5,0,,,,-2,0,,,,-16,1,,,,-2,1,,,,-3,1,63.0,30,30,30,
803819,65,2019-08-29,12:03:36,Soil,,65,No,,,PPM,,,,4400,142,,,,837,23,,,,5173,21,,,,299,5,,,,1,1,,,,-3,0,,,,-13,0,,,,52,1,,,,24,2,,,,-16,1,,,,-11,1,,,,-0,1,,,,26,1,,,,-1,0,,,,-2,0,,,,8,0,,,,4,1,,,,-1,1,,,,0,1,,,,-0,0,,,,0,1,,,,0,1,,,,-0,2,,,,-28,3,,,,-2,3,,,,7,8,,,,-33,16,,,,-87,33,,,,-11,42,,,,128,90,,,,-4,6,,,,-12,1,,,,-5,0,,,,-1,0,,,,-17,1,,,,-4,1,,,,-1,1,64.0,30,30,30,
803819,66,2019-08-29,12:05:25,Soil,,66,No,,,PPM,,,,3208,125,,,,722,22,,,,3972,18,,,,249,5,,,,0,1,,,,-3,0,,,,-13,0,,,,24,1,,,,22,2,,,,-14,1,,,,-12,1,,,,-2,1,,,,13,1,,,,-1,0,,,,-2,0,,,,6,0,,,,2,1,,,,-1,1,,,,-1,1,,,,-0,0,,,,-1,1,,,,-3,1,,,,-2,2,,,,-29,3,,,,-7,3,,,,26,8,,,,-16,16,,,,-7,33,,,,-83,42,,,,105,90,,,,-3,6,,,,-12,1,,,,-5,0,,,,-2,0,,,,-17,1,,,,-3,1,,,,-3,1,65.0,30,30,30,
803819,67,2019-08-29,12:07:13,Soil,,67,No,,,PPM,,,,2163,108,,,,623,20,,,,3372,17,,,,173,4,,,,3,1,,,,-3,0,,,,-15,0,,,,11,1,,,,7,2,,,,-13,1,,,,-11,1,,,,-2,1,,,,16,1,,,,-1,0,,,,-2,0,,,,3,0,,,,2,1,,,,0,1,,,,0,1,,,,-1,0,,,,-0,1,,,,0,1,,,,0,2,,,,-30,3,,,,-6,3,,,,20,8,,,,10,16,,,,9,33,,,,-23,41,,,,11,89,,,,-5,6,,,,-13,1,,,,-5,0,,,,-2,0,,,,-17,1,,,,-1,1,,,,-1,1,66.0,30,30,30,
803819,68,2019-08-29,12:09:02,Soil,,68,No,,,PPM,,,,2996,123,,,,884,23,,,,4401,19,,,,328,5,,,,2,1,,,,-3,0,,,,-14,0,,,,43,1,,,,27,2,,,,-14,1,,,,-12,1,,,,-3,1,,,,18,1,,,,-1,0,,,,-2,0,,,,5,0,,,,4,1,,,,0,1,,,,-0,1,,,,-0,0,,,,-0,1,,,,-0,1,,,,-3,2,,,,-29,3,,,,-6,3,,,,3,8,,,,-3,16,,,,11,33,,,,-45,42,,,,-8,90,,,,-5,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-18,1,,,,-3,1,,,,-2,1,67.0,30,30,30,
803819,69,2019-08-29,12:10:51,Soil,,69,No,,,PPM,,,,4440,141,,,,816,23,,,,4665,20,,,,157,4,,,,2,1,,,,-3,0,,,,-15,0,,,,39,1,,,,28,2,,,,-14,1,,,,-12,1,,,,-3,0,,,,13,1,,,,-1,0,,,,-2,0,,,,4,0,,,,4,1,,,,-0,1,,,,-1,1,,,,-0,0,,,,1,1,,,,1,1,,,,-2,2,,,,-26,3,,,,-5,3,,,,9,8,,,,-20,16,,,,12,33,,,,-29,42,,,,72,89,,,,-8,5,,,,-14,1,,,,-4,0,,,,-2,0,,,,-16,1,,,,-2,1,,,,-1,1,68.0,30,30,30,
803819,70,2019-08-29,13:51:32,Soil,,70,No,,,PPM,,,,2629,120,,,,755,23,,,,4535,20,,,,269,5,,,,2,1,,,,-3,0,,,,-14,0,,,,45,1,,,,24,2,,,,-13,1,,,,-12,1,,,,-6,0,,,,15,1,,,,-1,0,,,,-2,0,,,,10,0,,,,4,1,,,,-2,1,,,,-1,1,,,,0,0,,,,-2,1,,,,-3,1,,,,-1,2,,,,-24,3,,,,-3,3,,,,5,8,,,,-14,17,,,,21,34,,,,-19,43,,,,110,93,,,,-5,6,,,,-12,1,,,,-5,0,,,,-2,0,,,,-17,1,,,,-4,1,,,,-2,1,1,30,30,30,
803819,71,2019-08-29,13:53:21,Soil,,71,No,,,PPM,,,,3907,137,,,,1016,25,,,,5131,21,,,,372,5,,,,3,1,,,,-3,0,,,,-15,0,,,,37,1,,,,29,2,,,,-14,1,,,,-12,1,,,,-2,1,,,,23,1,,,,-1,0,,,,-2,0,,,,9,0,,,,3,1,,,,1,1,,,,1,1,,,,-0,0,,,,1,1,,,,-2,1,,,,-2,2,,,,-24,3,,,,0,3,,,,10,8,,,,-18,17,,,,-64,33,,,,-129,42,,,,16,91,,,,-11,5,,,,-13,1,,,,-5,0,,,,-2,0,,,,-15,1,,,,-5,1,,,,-3,1,2.0,30,30,30,
